asset,Hat,Body,Ears,Eyes,Head,name,Class,Family,Weapon,Accessory,Background,FacialHair
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761727269636b416d61746f,None,Black Wool Coat,Plain,Normal,Ape,Garrick Amato,Merchants,Amato,None,Pipe,Oker,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c6c6f526f6265727473,None,Chainmail,Plain,Spectacles,Ape,Tello Roberts,Craftsmen,Roberts,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544697869654d617273,Spinner Hat,Lumberjack Shirt,Feather Pen,Normal,Ape,Dixie Mars,Artists,Mars,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c6f796456656e7475636369,Fruit Basket,Ape,Silver Earring,Normal,Ape,Floyd Ventucci,Merchants,Ventucci,None,Dagger,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696e644d617273,Feather Hat,Brown Suit,Earphones,Normal,Ape,Lind Mars,Artists,Mars,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696e64416d61746f,None,Brown Suit,Plain,Aviators,Robot,Lind Amato,Merchants,Amato,Sword,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f6368577269676874,Sombrero,Gold Linen,Silver Earring,Normal,Ape,Roch Wright,Military Officers,Wright,Sword,Bubblegum,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f647269676f42657374,None,Cardigan,Silver Earring,Normal,Orange,Rodrigo Best,Artists,Best,None,Dagger,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c616e646f6e436f72746573,None,Ape,Earphones,Normal,Ape,Landon Cortes,Explorers,Cortes,Spear,Paint Brush,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065547572656e6e65436f78,None,Prisoner Uniform,Plain,Normal,Ape,Turenne Cox,Artists,Cox,Sword,None,Warm,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f646e6579476172633f61,None,Lumberjack Shirt,Cardano Earring,Wraparound Glasses,Ape,Rodney García,Explorers,García,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416d616e735461796c6f72,None,Lumberjack Shirt,Plain,Normal,Ape,Amans Taylor,Craftsmen,Taylor,Spear,Cigar,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c79726542726f776e,Hoodie,Ape,Silver Earring,Normal,Ape,Lyre Brown,Craftsmen,Brown,None,None,Red,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065546f6d6b696e57696c736f6e,Knight Helmet,Black Wool Coat,Plain,Normal,Ape,Tomkin Wilson,Craftsmen,Wilson,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566963656e746548696c6c,Feather Hat,Brown Suit,Feather Pen,Normal,Ape,Vicente Hill,Artists,Hill,Sword,None,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655075746e616d42726f776e,None,Brown Suit,Plain,Normal,Ape,Putnam Brown,Craftsmen,Brown,None,Bubblegum,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654172697374654d6f6e6574,Fruit Basket,Doublet,Plain,Wraparound Glasses,Ape,Ariste Monet,Royal Advisors,Monet,None,Cigar,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655061636b61726464654d6564696369,Halo,Prisoner Uniform,Cardano Earring,Normal,Ape,Packard de' Medici,Nobles,de' Medici,Rifle,Paint Brush,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550616e74616c3f6f6e416d61746f,Top Hat,Suit,Silver Earring,VR Headset,Ape,Pantaléon Amato,Merchants,Amato,Sword,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c6f72697342616c6477696e,Knight Helmet,Doublet,Plain,Normal,Ape,Floris Baldwin,Military Officers,Baldwin,Rifle,Bubblegum,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e656c6d436869657361,Fruit Basket,Chainmail,Plain,Shutter Shades,Ape,Kenelm Chiesa,Merchants,Chiesa,None,None,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a617276697343617374696c6c6f,Sombrero,Prisoner Uniform,Feather Pen,Normal,Ape,Jarvis Castillo,Explorers,Castillo,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550656c6c42616c6477696e,Top Hat,Brown Suit,Plain,Aviators,Ape,Pell Baldwin,Military Officers,Baldwin,None,Paint Brush,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706541746865726f6c64656c614372757a,Top Hat,Ape,Feather Pen,Normal,Ape,Atherol de la Cruz,Explorers,de la Cruz,None,Wheat,Warm,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c6f79645461796c6f72,Fruit Basket,Ape,Plain,Normal,Ape,Floyd Taylor,Craftsmen,Taylor,None,Cigar,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d65736d696e436869657361,Hoodie,Ape,Feather Pen,Normal,Ape,Mesmin Chiesa,Merchants,Chiesa,Spear,Dagger,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654665726e616e646f436174616c6469,Top Hat,Chainmail,Silver Earring,Normal,Orange,Fernando Cataldi,Merchants,Cataldi,Sword,Wheat,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416e746f6e696f56656e7475636369,None,Gold Linen,Earphones,Normal,Orange,Antonio Ventucci,Merchants,Ventucci,Sword,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542657274696e646542616c626f61,Pirate Hat,Ape,Plain,Normal,Ape,Bertin de Balboa,Explorers,de Balboa,None,Paint Brush,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c6f6d617248696c6c,None,Suit,Plain,Normal,Ape,Lomar Hill,Artists,Hill,Spear,None,Cold,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696576696e64654d6564696369,Top Hat,Rainbow Suit,Plain,Shutter Shades,Ape,Lievin de' Medici,Nobles,de' Medici,Arrows,Cigar,Neutral,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654661647269717565577269676874,Hoodie,Chainmail,Silver Earring,Safety Goggles,Ape,Fadrique Wright,Military Officers,Wright,Rifle,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d696c746f6e4576616e73,None,Ape,Plain,Normal,Ape,Milton Evans,Craftsmen,Evans,Rifle,None,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272617964656e526f6265727473,Top Hat,Ape,Plain,Sunglasses,Ape,Brayden Roberts,Craftsmen,Roberts,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065456c696163696e4c617669676e65,Hoodie,Cardigan,Silver Earring,Normal,Ape,Eliacin Lavigne,Royal Advisors,Lavigne,Arrows,Wheat,Neutral,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706543726973746f76616c4d617273,Gold Helmet,Orange,Plain,Normal,Orange,Cristoval Mars,Artists,Mars,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426f6f6b65724d617273,None,Brown Suit,Feather Pen,Normal,Ape,Booker Mars,Artists,Mars,Arrows,None,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065436c696e746f6e56656e7475636369,None,Knight Armor,Earphones,Normal,Ape,Clinton Ventucci,Merchants,Ventucci,Sword,Dagger,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f67617469656e436174616c6469,Fruit Basket,Brown Suit,Plain,Wraparound Glasses,Ape,Rogatien Cataldi,Merchants,Cataldi,Rifle,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552616d69726f446176696573,None,Orange,Silver Earring,Normal,Orange,Ramiro Davies,Craftsmen,Davies,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654765726f6e696d6f4c617669676e65,Fruit Basket,Brown Suit,Plain,Safety Goggles,Orange,Geronimo Lavigne,Royal Advisors,Lavigne,Sword,Wheat,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61727469616c466f7264,None,Suit,Plain,Normal,Robot,Martial Ford,Artists,Ford,None,Wheat,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d616368696e436174616c6469,Hoodie,Black Wool Coat,Feather Pen,Sunglasses,Ape,Machin Cataldi,Merchants,Cataldi,Sword,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f6764656e4d617273,Hoodie,Suit,Silver Earring,Normal,Ape,Ogden Mars,Artists,Mars,None,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a6f616e6e657354686f6d6173,None,Brown Suit,Plain,Normal,Ape,Joannes Thomas,Craftsmen,Thomas,None,Gold Teeth,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706552616557696c736f6e,Sombrero,Knight Armor,Plain,Normal,Ape,Rae Wilson,Craftsmen,Wilson,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554657272656c466f7264,None,Orange,Plain,Normal,Orange,Terrel Ford,Artists,Ford,Sword,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706557616c6c6163654d6f6e6574,Top Hat,Orange,Feather Pen,Normal,Orange,Wallace Monet,Royal Advisors,Monet,Sword,Paint Brush,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761627269656c42657374,Hoodie,Prisoner Uniform,Silver Earring,Normal,Orange,Gabriel Best,Artists,Best,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536577617264416d61746f,None,Cardigan,Feather Pen,Shutter Shades,Ape,Seward Amato,Merchants,Amato,None,Dagger,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065426c61646556656e7475636369,Hoodie,Suit,Plain,Sunglasses,Ape,Blade Ventucci,Merchants,Ventucci,Sword,None,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065446f766572536d697468,Top Hat,Knight Armor,Plain,Normal,Orange,Dover Smith,Craftsmen,Smith,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553696464656c57616c6b6572,None,Brown Suit,Silver Earring,Normal,Ape,Siddel Walker,Craftsmen,Walker,None,None,Red,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706544656d7073746572577269676874,Gold Helmet,Rainbow Suit,Earphones,Sunglasses,Ape,Dempster Wright,Military Officers,Wright,Spear,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d61726c6f774d6f6e6574,None,Suit,Earphones,Aviators,Ape,Marlow Monet,Royal Advisors,Monet,None,Harmonica,Oker,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553686572776f6f644d617273,Gold Helmet,Ape,Plain,Safety Goggles,Ape,Sherwood Mars,Artists,Mars,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065547965436869657361,None,Brown Suit,Earphones,Normal,Ape,Tye Chiesa,Merchants,Chiesa,Sword,Cigar,Blue,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706550617272436869657361,Hoodie,Doublet,Plain,Aviators,Ape,Parr Chiesa,Merchants,Chiesa,None,Dagger,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c6c6f436f78,Hoodie,Ape,Plain,Normal,Ape,Tello Cox,Artists,Cox,Spear,None,Warm,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554726970705768697465,None,Suit,Plain,Normal,Ape,Tripp White,Craftsmen,White,Spear,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526176656e43617374696c6c6f,Top Hat,Doublet,Plain,Normal,Orange,Raven Castillo,Explorers,Castillo,Rifle,None,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065416d616e7348696c6c,None,Suit,Plain,Monocle,Orange,Amans Hill,Artists,Hill,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706542656e746c6579436174616c6469,None,Suit,Plain,Normal,Robot,Bentley Cataldi,Merchants,Cataldi,Rifle,Paint Brush,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706548696c746f6e436869657361,None,Orange,Plain,Safety Goggles,Orange,Hilton Chiesa,Merchants,Chiesa,Sword,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706541726973746556656e7475636369,None,Cardigan,Cardano Earring,Normal,Ape,Ariste Ventucci,Merchants,Ventucci,None,None,Oker,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554726970704d617273,None,Ape,Plain,Normal,Ape,Tripp Mars,Artists,Mars,Spear,Wheat,Green,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526f647269676f4d6164646f636b,None,Black Wool Coat,Feather Pen,Sunglasses,Orange,Rodrigo Maddock,Military Officers,Maddock,None,Dagger,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706543686164436f72746573,Wool Cap,Black Wool Coat,Plain,Normal,Ape,Chad Cortes,Explorers,Cortes,Spear,Wheat,Neutral,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654379724c617669676e65,Voltaire Wig,Chainmail,Plain,Monocle,Ape,Cyr Lavigne,Royal Advisors,Lavigne,None,Cigar,Red,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065526967627956656e7475636369,Hoodie,Ape,Feather Pen,Normal,Ape,Rigby Ventucci,Merchants,Ventucci,None,Dagger,Red,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554726973743f6e476172633f61,Privateer Hat,Brown Suit,Plain,Aviators,Ape,Tristán García,Explorers,García,Spear,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272656e7457616c6b6572,None,Ape,Silver Earring,Normal,Ape,Brent Walker,Craftsmen,Walker,Spear,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654761627269656c64656c614372757a,None,Orange,Plain,Shutter Shades,Orange,Gabriel de la Cruz,Explorers,de la Cruz,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654272696e6c657945647761726473,None,Ape,Plain,Normal,Ape,Brinley Edwards,Craftsmen,Edwards,None,Dagger,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c666f7264577269676874,Spinner Hat,Ape,Feather Pen,Normal,Ape,Telford Wright,Military Officers,Wright,None,Cigar,Cold,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706548616d696c746f6e4b696e67,Privateer Hat,Suit,Plain,Normal,Cardano,Hamilton King,Artists,King,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065546f776e73656e64436869657361,Feather Hat,Suit,Plain,Normal,Ape,Townsend Chiesa,Merchants,Chiesa,None,Gold Teeth,Green,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466c6f726973436174616c6469,Gold Helmet,Cardano,Silver Earring,Normal,Cardano,Floris Cataldi,Merchants,Cataldi,None,None,Blue,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b65796f6e43617374696c6c6f,None,Doublet,Earphones,Normal,Ape,Keyon Castillo,Explorers,Castillo,Sword,None,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065546f6d617354686f6d6173,None,Lumberjack Shirt,Plain,Normal,Ape,Tomas Thomas,Craftsmen,Thomas,None,Wheat,Warm,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d617468657243617374696c6c6f,Top Hat,Rainbow Suit,Plain,Sunglasses,Ape,Mather Castillo,Explorers,Castillo,None,None,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065576562737465724d6164646f636b,Sombrero,Ape,Silver Earring,Sunglasses,Ape,Webster Maddock,Military Officers,Maddock,Arrows,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616c7661646f72646542616c626f61,None,Gold Linen,Silver Earring,Sunglasses,Orange,Salvador de Balboa,Explorers,de Balboa,None,None,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d6169746c616e6442726f776e,Top Hat,Ape,Silver Earring,Normal,Ape,Maitland Brown,Craftsmen,Brown,None,Dagger,Green,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654375727269657248696c6c,Feather Hat,Brown Suit,Plain,Normal,Ape,Currier Hill,Artists,Hill,None,Wheat,Aqua,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170655061736375616c477265656e,None,Brown Suit,Plain,Normal,Ape,Pascual Green,Craftsmen,Green,None,None,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654772616e676572436869657361,Hoodie,Black Wool Coat,Plain,Normal,Cardano,Granger Chiesa,Merchants,Chiesa,None,Cigar,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a617276697356656e7475636369,Sombrero,Gold Linen,Plain,Normal,Ape,Jarvis Ventucci,Merchants,Ventucci,None,None,Green,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706553616261737469616e416d61746f,Wool Cap,Lumberjack Shirt,Plain,Normal,Ape,Sabastian Amato,Merchants,Amato,Spear,Bubblegum,Cold,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065506f7468696e42657374,None,Lumberjack Shirt,Cardano Earring,Normal,Ape,Pothin Best,Artists,Best,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654672616e636973717565446176696573,Pirate Hat,Brown Suit,Plain,Normal,Ape,Francisque Davies,Craftsmen,Davies,None,None,Cold,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554686f72706542726f776e,None,Lumberjack Shirt,Plain,Spectacles,Ape,Thorpe Brown,Craftsmen,Brown,None,None,Green,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e656c6d477265656e,None,Brown Suit,Plain,Normal,Ape,Kenelm Green,Craftsmen,Green,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654d696775656c526f6265727473,None,Cardigan,Silver Earring,Normal,Ape,Miguel Roberts,Craftsmen,Roberts,None,Wheat,Red,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e7464656c614372757a,Gold Helmet,Ape,Plain,Normal,Ape,Kent de la Cruz,Explorers,de la Cruz,None,Cigar,Green,Goatee
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654368696c746f6e56656e7475636369,Gold Helmet,Ape,Silver Earring,Wraparound Glasses,Ape,Chilton Ventucci,Merchants,Ventucci,None,None,Neutral,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e25616461706554656c666f7264476172633f61,None,Ape,Plain,Normal,Ape,Telford García,Explorers,García,Arrows,Dagger,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065446179746f6e436f78,Top Hat,Ape,Silver Earring,Normal,Ape,Dayton Cox,Artists,Cox,None,Cigar,Blue,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536865726d616e52696368,Gold Helmet,Ape,Plain,Normal,Ape,Sherman Rich,Artists,Rich,None,None,Green,Long White Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065566976616e7457616c6b6572,None,Suit,Plain,Aviators,Ape,Vivant Walker,Craftsmen,Walker,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065466169726661784d6f6e6574,None,Prisoner Uniform,Earphones,VR Headset,Ape,Fairfax Monet,Royal Advisors,Monet,Arrows,Wheat,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654f736d696e4576616e73,Top Hat,Lumberjack Shirt,Plain,Normal,Orange,Osmin Evans,Craftsmen,Evans,None,None,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654469636b696e736f6e476172633f61,None,Rainbow Suit,Plain,Sunglasses,Ape,Dickinson García,Explorers,García,None,Pipe,Warm,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c696e6445647761726473,None,Lumberjack Shirt,Plain,Normal,Orange,Lind Edwards,Craftsmen,Edwards,None,None,Oker,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654e796c65436174616c6469,Hoodie,Rainbow Suit,Plain,Shutter Shades,Ape,Nyle Cataldi,Merchants,Cataldi,None,None,Red,Big Beard
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e256164617065536e6f7764656e4d6f6e6574,Wool Cap,Prisoner Uniform,Silver Earring,Shutter Shades,Ape,Snowden Monet,Royal Advisors,Monet,Spear,None,Oker,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654a756e69656e416d61746f,Voltaire Wig,Suit,Cardano Earring,Normal,Ape,Junien Amato,Merchants,Amato,None,None,Aqua,Normal
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654b656e6c657957616c6b6572,None,Brown Suit,Silver Earring,Normal,Ape,Kenley Walker,Craftsmen,Walker,None,None,Red,Mustache
dac355946b4317530d9ec0cb142c63a4b624610786c2a32137d78e2561646170654c6f6d6172416d61746f,None,Alien,Plain,Normal,Alien,Lomar Amato,Merchants,Amato,None,None,Oker,Normal
